Label,U_Magnitude,U_U1,U_U2,U_U3
2715.0,0.00101913,0.00067124999999999997,0.00060844299999999996,-0.000466747
2716.0,0.00089420000000000005,0.00067071600000000002,0.000290358,-0.00051519499999999998
2717.0,0.00081090600000000002,0.00062551200000000005,1.6824799999999999e-05,-0.00051577100000000005
2718.0,0.00083037699999999998,0.00060175500000000004,-0.000137367,-0.00055546999999999997
2719.0,0.00080869399999999999,0.00052677099999999999,-0.00020860400000000001,-0.00057704700000000002
2720.0,0.00156935,0.000637972,0.0013300600000000001,-0.00053553100000000001
2721.0,0.0013173900000000001,0.00065404000000000005,0.00098291000000000003,-0.00058449399999999996
2722.0,0.0010938499999999999,0.00060912,0.00068966199999999996,-0.00059147500000000005
2723.0,0.0010050899999999999,0.00059725800000000003,0.00049508600000000005,-0.00063904700000000001
2724.0,0.00091116400000000001,0.00053542699999999999,0.00034644599999999998,-0.00065077799999999997
2725.0,0.000885293,0.00050517800000000001,0.00027638400000000002,-0.00067242199999999999
2726.0,0.00190365,0.00061880799999999999,0.0016829200000000001,-0.00063932300000000002
2727.0,0.0016551999999999999,0.00057826600000000002,0.00140862,-0.00064892200000000002
2728.0,0.00150545,0.00057428799999999995,0.0012009500000000001,-0.00070305400000000005
2729.0,0.0013609,0.00051654700000000001,0.00103483,-0.00071718400000000005
2730.0,0.00129487,0.00049220899999999996,0.00092945899999999999,-0.00075532699999999997
2731.0,0.0012666800000000001,0.00041787900000000002,0.00090294400000000003,-0.00078392800000000003
2732.0,0.00060250899999999999,0.00036839700000000002,0.00042900600000000001,-0.00020797599999999999
