Label,X,Y,Z
300727.0,-2285006.0,2285237.0,-1291061.75
300728.0,-2510631.75,2019926.0,-1314164.0
300729.0,-2701723.75,1724891.38,-1354931.25
300730.0,-2859070.25,1406320.5,-1399421.38
300731.0,-2982525.25,1069773.62,-1438932.75
300732.0,-3071237.75,720268.438,-1469391.5
300733.0,-3123286.5,362157.25,-1491416.75
300734.0,-2189112.25,2189590.25,-1588673.12
300735.0,-2394889.5,1940647.75,-1615175.25
300736.0,-2566423.0,1660047.38,-1663765.5
300737.0,-2706725.0,1354830.62,-1717111.88
300738.0,-2816466.25,1031492.69,-1764636.25
300739.0,-2895106.75,695300.438,-1801475.5
300740.0,-2940135.25,350508.562,-1828428.0
300741.0,-2090343.38,2084995.62,-1842188.38
300742.0,-2256358.25,1869841.62,-1876949.5
300743.0,-2399023.0,1611125.38,-1938907.75
300744.0,-2519306.25,1320585.25,-2004881.75
300745.0,-2614800.0,1008603.88,-2062992.75
300746.0,-2683484.5,682047.938,-2108108.5
300747.0,-2721347.0,344532.188,-2141487.25
300748.0,-2014372.88,2006354.0,-2006799.75
300749.0,-2095982.38,1843226.0,-2078407.0
300750.0,-2198456.25,1603758.0,-2169135.75
300751.0,-2297117.5,1320878.25,-2255866.25
300752.0,-2379389.5,1011647.06,-2329265.0
300753.0,-2439017.0,684779.562,-2385932.25
300754.0,-2469537.0,345383.375,-2427446.75
300755.0,-388304.094,3436750.25,-385184.656
300756.0,-772187.25,3372044.5,-378739.469
300757.0,-1146491.25,3264875.5,-369521.75
300758.0,-1506068.12,3116794.5,-357421.188
300759.0,-1845970.5,2929922.0,-344019.438
300760.0,-2161707.5,2706650.5,-333861.969
300761.0,-383071.531,3373029.0,-765723.375
300762.0,-762200.5,3310944.25,-753059.938
300763.0,-1132124.5,3207592.5,-734876.938
300764.0,-1487522.0,3064636.75,-711112.0
300765.0,-1823101.25,2883923.25,-685338.062
300766.0,-2133849.5,2667033.0,-666348.938
300767.0,-374225.781,3267670.25,-1136963.62
300768.0,-744940.25,3210037.0,-1118537.88
300769.0,-1106952.38,3113311.75,-1091945.88
300770.0,-1454999.5,2979181.0,-1057287.75
300771.0,-1783473.0,2808698.0,-1020215.62
300772.0,-2086514.75,2601921.5,-993408.5
300773.0,-361969.125,3122031.5,-1494087.75
300774.0,-720816.938,3070617.5,-1470419.0
300775.0,-1071555.12,2983192.0,-1436222.75
300776.0,-1409181.12,2861378.0,-1391806.12
300777.0,-1727770.0,2704964.0,-1344760.5
300778.0,-2020318.0,2511876.75,-1311179.12
300779.0,-347397.969,2938053.0,-1832364.5
300780.0,-692722.625,2894273.75,-1803805.75
300781.0,-1030822.88,2817972.75,-1762621.25
300782.0,-1356775.38,2710695.75,-1709294.75
300783.0,-1664125.75,2570686.0,-1653075.5
300784.0,-1945333.0,2394597.0,-1609964.0
300785.0,-336847.344,2718642.75,-2146139.75
300786.0,-673352.312,2682796.25,-2111776.75
300787.0,-1002962.25,2617207.5,-2062690.38
300788.0,-1320367.5,2523805.5,-1999358.75
300789.0,-1619168.88,2401085.0,-1929632.88
300790.0,-1882218.38,2252423.25,-1869289.75
300791.0,-339668.125,2469636.5,-2428152.0
300792.0,-678334.25,2441829.0,-2384897.0
300793.0,-1007250.12,2384665.25,-2325772.75
300794.0,-1321465.38,2303320.25,-2249187.5
300795.0,-1610685.5,2201873.75,-2160519.5
300796.0,-1854256.38,2093759.0,-2070822.62
300797.0,-2186096.25,350696.062,-2684845.5
300798.0,-1879940.5,365963.5,-2905562.75
300799.0,-1555218.75,386979.812,-3089003.25
300800.0,-1218840.62,414111.688,-3233162.5
300801.0,-872597.75,449832.906,-3338656.0
300802.0,-484956.562,486018.656,-3411598.25
300803.0,-2163870.5,700228.375,-2633960.0
300804.0,-1864862.12,731128.562,-2845723.25
300805.0,-1546175.88,770356.188,-3020975.25
300806.0,-1212812.75,815719.438,-3158177.75
300807.0,-859302.0,864604.875,-3259518.25
300808.0,-453552.562,887143.812,-3334316.5
300809.0,-2113028.5,1037452.69,-2563045.5
300810.0,-1820620.62,1080824.0,-2761803.75
300811.0,-1506406.75,1131553.25,-2925871.75
300812.0,-1173938.5,1184453.38,-3054396.5
300813.0,-817482.938,1232605.12,-3150048.5
300814.0,-419283.75,1244308.0,-3222778.0
300815.0,-2041797.25,1355715.38,-2470526.25
300816.0,-1758629.62,1408973.38,-2651870.25
300817.0,-1451800.62,1467759.12,-2801492.0
300818.0,-1124604.0,1524614.5,-2919112.25
300819.0,-774011.438,1571006.25,-3007199.0
300820.0,-392828.625,1581169.5,-3075059.0
300821.0,-1961422.88,1646459.62,-2356351.25
300822.0,-1692559.25,1709896.5,-2514338.25
300823.0,-1396195.25,1777679.5,-2645920.5
300824.0,-1077325.62,1839845.62,-2750406.75
300825.0,-736547.75,1887555.88,-2829316.25
300826.0,-372566.75,1901183.5,-2890864.25
300827.0,-1892227.62,1896902.62,-2220728.5
300828.0,-1641941.12,1976308.88,-2347047.5
300829.0,-1355342.88,2058169.38,-2457109.0
300830.0,-1042603.31,2129566.75,-2547218.75
300831.0,-708931.438,2181586.75,-2616963.0
300832.0,-357662.625,2200920.25,-2671783.5
300833.0,-2449757.75,-2449770.75,-328192.625
300834.0,-2706691.0,-2161562.25,-334472.438
300835.0,-2929957.5,-1845518.5,-346136.906
300836.0,-3116877.0,-1505569.88,-358799.781
300837.0,-3264928.0,-1146182.62,-370014.875
300838.0,-3372044.0,-772224.75,-378667.219
300839.0,-3436763.5,-388593.5,-384775.875
300840.0,-2416704.25,-2416662.75,-655501.5
300841.0,-2666910.5,-2133570.0,-667732.812
300842.0,-2883485.5,-1822022.12,-690034.0
300843.0,-3064428.75,-1486376.62,-714395.125
300844.0,-3207579.75,-1131401.0,-736046.062
300845.0,-3311024.5,-762151.625,-752756.062
300846.0,-3373220.0,-383488.281,-764672.25
300847.0,-2361897.25,-2361356.75,-977668.312
300848.0,-2601444.75,-2086054.88,-995620.875
300849.0,-2807187.75,-1781554.38,-1027696.75
300850.0,-2978190.25,-1453053.5,-1062741.0
300851.0,-3113068.5,-1105724.75,-1093882.0
300852.0,-3210324.5,-744681.062,-1117885.25
300853.0,-3268271.75,-374596.188,-1135111.5
300854.0,-2286458.25,-2284085.0,-1290528.75
300855.0,-2511061.25,-2019479.62,-1314029.5
300856.0,-2701837.75,-1724733.0,-1354905.5
300857.0,-2859097.0,-1406267.62,-1399419.75
300858.0,-2982530.5,-1069757.0,-1438934.5
300859.0,-3071238.5,-720263.125,-1469392.75
300860.0,-3123286.25,-362155.719,-1491417.25
300861.0,-2194316.75,-2186771.0,-1585372.75
300862.0,-2396591.75,-1939460.38,-1614076.25
300863.0,-2566935.75,-1659597.0,-1663423.88
300864.0,-2706868.75,-1354671.75,-1717010.88
300865.0,-2816503.75,-1031438.69,-1764607.62
300866.0,-2895115.75,-695282.875,-1801467.75
300867.0,-2940137.0,-350503.125,-1828425.88
300868.0,-2094060.5,-2085166.62,-1837767.88
300869.0,-2256686.0,-1870511.62,-1875887.75
300870.0,-2399048.5,-1611429.5,-1938623.5
300871.0,-2519320.75,-1320684.0,-2004798.62
300872.0,-2614810.0,-1008629.94,-2062967.38
300873.0,-2683489.5,-682053.25,-2108100.5
300874.0,-2721348.75,-344533.062,-2141485.0
300875.0,-2010362.88,-2011857.88,-2005310.25
300876.0,-2091070.12,-1847488.75,-2079569.88
300877.0,-2196270.5,-1605814.25,-2169828.75
300878.0,-2296617.25,-1321482.62,-2256021.5
300879.0,-2379283.0,-1011821.56,-2329298.0
300880.0,-2438997.0,-684829.125,-2385938.75
300881.0,-2469534.0,-345396.781,-2427447.75
300882.0,-2186095.0,-350699.625,-2684846.0
300883.0,-1879939.88,-365964.781,-2905563.0
300884.0,-1555218.75,-386980.188,-3089003.25
300885.0,-1218840.62,-414111.688,-3233162.5
300886.0,-872597.75,-449832.906,-3338656.0
300887.0,-484956.562,-486018.656,-3411598.25
300888.0,-2163862.75,-700244.062,-2633962.0
300889.0,-1864859.12,-731133.0,-2845724.0
300890.0,-1546174.5,-770357.375,-3020975.75
300891.0,-1212812.5,-815719.688,-3158177.75
300892.0,-859302.0,-864604.875,-3259518.25
300893.0,-453552.562,-887143.812,-3334316.5
300894.0,-2112987.0,-1037509.25,-2563057.0
300895.0,-1820605.75,-1080839.88,-2761807.25
300896.0,-1506401.75,-1131557.25,-2925872.75
300897.0,-1173937.12,-1184454.12,-3054396.75
300898.0,-817482.625,-1232605.25,-3150048.5
300899.0,-419283.625,-1244308.0,-3222778.0
300900.0,-2040680.62,-1356563.75,-2470983.0
300901.0,-1756946.88,-1409779.12,-2652557.5
300902.0,-1449987.5,-1468252.88,-2802172.25
300903.0,-1122999.12,-1524735.12,-2919667.0
300904.0,-772802.688,-1570819.38,-3007607.5
300905.0,-392097.719,-1580817.25,-3075333.5
300906.0,-1955388.75,-1650036.62,-2358862.75
300907.0,-1684476.25,-1712993.62,-2517656.25
300908.0,-1388296.38,-1779166.12,-2649075.5
300909.0,-1070929.12,-1839775.62,-2752950.5
300910.0,-732275.25,-1886457.25,-2831157.5
300911.0,-370856.531,-1900196.0,-2891733.25
300912.0,-1879034.75,-1903434.5,-2226334.5
300913.0,-1625685.62,-1981434.5,-2354031.25
300914.0,-1340551.75,-2059676.12,-2463951.25
300915.0,-1031976.94,-2128135.5,-2552736.25
300916.0,-703571.812,-2179342.75,-2620277.0
300917.0,-356377.312,-2199829.75,-2672853.25
300918.0,-1845426.0,-2103379.75,-2068960.25
300919.0,-1605729.5,-2209541.25,-2156376.75
300920.0,-1324118.88,-2307016.5,-2243832.5
300921.0,-1016695.12,-2387882.0,-2318350.75
300922.0,-690421.875,-2446913.25,-2376201.5
300923.0,-348974.344,-2475333.0,-2421021.0
300924.0,-346563.625,-2721876.5,-2140486.5
300925.0,-353951.031,-2939741.75,-1828397.5
300926.0,-364766.625,-3123068.75,-1491236.62
300927.0,-375318.406,-3268362.75,-1134610.5
300928.0,-383708.156,-3373387.25,-763824.125
300929.0,-388806.562,-3436827.0,-383991.062
300930.0,-690448.25,-2685897.0,-2102293.5
300931.0,-705910.688,-2895695.5,-1796395.88
300932.0,-727035.5,-3071752.25,-1464976.88
300933.0,-747414.438,-3210993.75,-1114132.0
300934.0,-763470.188,-3311443.0,-749571.812
300935.0,-773027.5,-3372094.5,-376573.25
300936.0,-1023868.81,-2618104.5,-2051248.62
300937.0,-1049164.75,-2817441.0,-1752620.75
300938.0,-1080820.75,-2983407.75,-1428812.62
300939.0,-1110629.12,-3114041.25,-1086117.0
300940.0,-1133797.25,-3208035.0,-730352.688
300941.0,-1147414.62,-3264865.25,-366734.281
300942.0,-1341260.38,-2522883.25,-1986575.0
300943.0,-1377814.75,-2707429.75,-1697601.62
300944.0,-1420285.0,-2859821.75,-1383694.25
300945.0,-1459256.88,-2979142.5,-1051512.62
300946.0,-1489185.38,-3064795.0,-706936.5
300947.0,-1506792.38,-3116717.0,-355037.812
300948.0,-1634451.38,-2401713.75,-1915917.38
300949.0,-1684130.62,-2565769.0,-1640406.5
300950.0,-1738602.75,-2701374.75,-1337996.62
300951.0,-1787286.12,-2807433.75,-1017017.56
300952.0,-1824279.25,-2883503.0,-683970.312
300953.0,-1846333.0,-2929719.75,-343796.344
300954.0,-1890005.25,-2255697.25,-1857447.38
300955.0,-1958344.62,-2391441.5,-1598841.38
300956.0,-2028442.75,-2507865.0,-1306305.25
300957.0,-2089035.38,-2599986.75,-993177.0
300958.0,-2134402.0,-2666195.75,-667928.438
300959.0,-2161792.25,-2706347.75,-335761.375
300960.0,0.0,-366735.688,-3067578.5
300961.0,0.0,-729651.875,-3018241.5
300962.0,0.0,-1084747.75,-2936673.25
300963.0,0.0,-1427923.38,-2820070.25
300964.0,0.0,-1753240.5,-2669229.25
300965.0,0.0,-2049161.75,-2490782.5
300966.0,0.0,-2298620.25,-2291336.5
300967.0,0.0,-356868.0,-2688293.5
300968.0,0.0,-711266.062,-2653037.5
300969.0,0.0,-1059536.0,-2592324.0
300970.0,0.0,-1397471.5,-2502775.75
300971.0,0.0,-1715814.38,-2389427.75
300972.0,0.0,-1994246.5,-2271655.75
300973.0,0.0,-2190836.0,-2181906.5
300974.0,0.0,-2495293.0,-2046272.25
300975.0,0.0,-2670250.5,-1752266.75
300976.0,0.0,-2819975.0,-1427262.75
300977.0,0.0,-2936376.5,-1084467.5
300978.0,0.0,-3017842.75,-729513.75
300979.0,0.0,-3067230.75,-366678.75
300980.0,0.0,-2279014.25,-1988205.5
300981.0,0.0,-2392801.0,-1711898.75
300982.0,0.0,-2502583.0,-1395204.62
300983.0,0.0,-2590542.5,-1058286.75
300984.0,0.0,-2650761.75,-710666.0
300985.0,0.0,-2686498.0,-356683.75
300986.0,0.0,-388265.875,-387880.75
300987.0,0.0,-387761.969,-775639.125
300988.0,0.0,-383685.531,-1162830.25
300989.0,0.0,-375742.375,-1548760.25
300990.0,0.0,-365529.812,-1932059.0
300991.0,0.0,-357707.062,-2310945.0
300992.0,0.0,-775805.938,-386425.0
300993.0,0.0,-774252.5,-772580.25
300994.0,0.0,-765784.75,-1157580.88
300995.0,0.0,-749834.875,-1540023.38
300996.0,0.0,-729743.875,-1917294.25
300997.0,0.0,-714306.125,-2286366.0
300998.0,0.0,-1162528.5,-381284.125
300999.0,0.0,-1159184.0,-762135.125
301000.0,0.0,-1145675.25,-1141241.25
301001.0,0.0,-1121147.0,-1516521.12
301002.0,0.0,-1090616.25,-1884220.88
301003.0,0.0,-1066596.12,-2240207.0
301004.0,0.0,-1547495.5,-372580.438
301005.0,0.0,-1540894.88,-744360.25
301006.0,0.0,-1520959.62,-1113788.0
301007.0,0.0,-1486514.88,-1478078.5
301008.0,0.0,-1444177.0,-1832332.88
301009.0,0.0,-1410006.75,-2171188.0
301010.0,0.0,-1928944.75,-362927.344
301011.0,0.0,-1915463.12,-724466.375
301012.0,0.0,-1886029.75,-1082691.25
301013.0,0.0,-1838841.38,-1434026.75
301014.0,0.0,-1782378.38,-1771836.5
301015.0,0.0,-1735196.12,-2089018.5
301016.0,0.0,-2305715.0,-357410.875
301017.0,0.0,-2280308.0,-712677.75
301018.0,0.0,-2236206.5,-1063012.5
301019.0,0.0,-2171885.5,-1403557.25
301020.0,0.0,-2095953.0,-1725818.25
301021.0,0.0,-2027563.12,-2018252.5
301022.0,357343.406,-2688147.5,0.0
301023.0,357880.969,-2311048.0,0.0
301024.0,365464.219,-1932275.88,0.0
301025.0,375589.938,-1548947.12,0.0
301026.0,383600.656,-1162922.12,0.0
301027.0,387731.625,-775671.75,0.0
301028.0,388255.719,-387891.594,0.0
301029.0,711985.812,-2653207.5,0.0
301030.0,714608.875,-2286657.0,0.0
301031.0,729661.625,-1917685.75,0.0
301032.0,749581.0,-1540356.0,0.0
301033.0,765629.625,-1157749.5,0.0
301034.0,774193.125,-772644.375,0.0
301035.0,775785.0,-386447.469,0.0
301036.0,1060268.62,-2593058.75,0.0
301037.0,1066939.5,-2240766.75,0.0
301038.0,1090604.0,-1884671.5,0.0
301039.0,1120890.25,-1516891.38,0.0
301040.0,1145497.38,-1141439.5,0.0
301041.0,1159111.0,-762215.812,0.0
301042.0,1162501.5,-381313.969,0.0
301043.0,1397886.0,-2504291.5,0.0
301044.0,1410417.0,-2171577.0,0.0
301045.0,1445101.5,-1831409.0,0.0
301046.0,1487211.5,-1477015.25,0.0
301047.0,1521595.38,-1112765.25,0.0
301048.0,1541489.0,-743497.938,0.0
301049.0,1547951.62,-371998.438,0.0
301050.0,1716003.5,-2391340.75,0.0
301051.0,1736444.25,-2087721.88,0.0
301052.0,1785586.75,-1767516.75,0.0
301053.0,1842654.25,-1428931.0,0.0
301054.0,1889431.0,-1078322.5,0.0
301055.0,1918236.88,-721243.312,0.0
301056.0,1930461.75,-361339.938,0.0
301057.0,1993687.88,-2274365.0,0.0
301058.0,2029602.0,-2015583.75,0.0
301059.0,2100878.25,-1719485.0,0.0
301060.0,2178663.5,-1395691.88,0.0
301061.0,2242872.5,-1055919.75,0.0
301062.0,2285360.5,-707733.875,0.0
301063.0,2308311.25,-354981.438,0.0
301064.0,2187379.0,-2187896.5,0.0
301065.0,2276385.0,-1989597.0,0.0
301066.0,2392056.0,-1710267.0,0.0
301067.0,2502768.5,-1392412.0,0.0
301068.0,2590585.25,-1055579.0,0.0
301069.0,2650711.5,-708511.125,0.0
301070.0,2686521.0,-355428.594,0.0
301071.0,3066652.0,-366370.906,0.0
301072.0,3015293.0,-730172.375,0.0
301073.0,2932053.25,-1086609.88,0.0
301074.0,2814953.75,-1430958.5,0.0
301075.0,2664968.0,-1757031.5,0.0
301076.0,2488905.25,-2052915.5,0.0
301077.0,2293510.5,-2300627.0,0.0
301078.0,2049184.0,-2494669.5,0.0
301079.0,1757790.5,-2667249.25,0.0
301080.0,1434446.75,-2815144.0,0.0
301081.0,1090975.5,-2931348.75,0.0
301082.0,734677.875,-3013418.5,0.0
301083.0,369873.25,-3064202.25,0.0
301084.0,3436750.25,-388304.406,385184.656
301085.0,3372044.25,-772187.375,378739.469
301086.0,3264875.25,-1146491.38,369521.75
301087.0,3116809.25,-1506075.5,357263.25
301088.0,2930037.75,-1846041.25,342651.75
301089.0,2706936.75,-2161893.75,330314.75
301090.0,2449866.5,-2449787.5,327253.906
301091.0,3373028.75,-383071.781,765723.375
301092.0,3310944.25,-762200.562,753059.938
301093.0,3207592.5,-1132124.5,734876.938
301094.0,3064726.0,-1487565.62,710635.75
301095.0,2884458.75,-1823425.12,682216.188
301096.0,2668181.25,-2134633.5,659202.688
301097.0,2417068.0,-2416717.0,653957.875
301098.0,3267670.25,-374225.594,1136963.62
301099.0,3210037.0,-744940.375,1118537.88
301100.0,3113311.75,-1106952.62,1091945.88
301101.0,2979433.75,-1455123.25,1056404.62
301102.0,2810009.75,-1784269.38,1015198.5
301103.0,2604524.75,-2088332.62,982708.938
301104.0,2362437.75,-2361586.75,975804.938
301105.0,3122031.5,-361969.062,1494087.75
301106.0,3070617.5,-720816.812,1470419.0
301107.0,2983191.75,-1071555.38,1436222.75
301108.0,2861889.5,-1409433.0,1390498.62
301109.0,2707405.25,-1729266.0,1337907.12
301110.0,2516501.25,-2023604.12,1297169.12
301111.0,2286480.0,-2284937.75,1288979.75
301112.0,2938053.0,-347397.875,1832364.5
301113.0,2894273.75,-692722.438,1803805.75
301114.0,2817972.75,-1030823.0,1762621.25
301115.0,2711550.25,-1357203.25,1707599.25
301116.0,2574556.5,-1666537.25,1644601.0
301117.0,2400505.0,-1949520.75,1596040.12
301118.0,2188038.75,-2194156.25,1583845.0
301119.0,2718292.25,-336421.531,2146650.5
301120.0,2682556.0,-672883.688,2112231.25
301121.0,2617092.0,-1002735.0,2062947.25
301122.0,2524921.75,-1321142.5,1997436.5
301123.0,2404619.5,-1622304.62,1922584.88
301124.0,2254541.5,-1889267.88,1859599.25
301125.0,2081581.62,-2101151.5,1833734.12
301126.0,2467321.25,-337476.188,2430809.75
301127.0,2439904.75,-676089.438,2387502.25
301128.0,2383655.25,-1006747.69,2327025.25
301129.0,2303086.25,-1324080.88,2247888.5
301130.0,2202093.75,-1617975.25,2154841.0
301131.0,2092329.75,-1864668.25,2062902.88
301132.0,2004375.12,-2028042.38,1994974.88
301133.0,2161606.75,-2706698.0,334128.156
301134.0,1845537.38,-2929960.0,346014.625
301135.0,1505577.88,-3116878.0,358757.688
301136.0,1146186.0,-3264928.25,370000.75
301137.0,772226.188,-3372044.0,378662.594
301138.0,388594.906,-3436763.5,384774.406
301139.0,2133755.75,-2666927.0,667073.5
301140.0,1822099.62,-2883499.0,689772.5
301141.0,1486407.38,-3064436.75,714297.0
301142.0,1131412.5,-3207583.75,736010.688
301143.0,762155.938,-3311026.25,752743.812
301144.0,383489.75,-3373220.75,764668.25
301145.0,2086547.75,-2601389.5,994731.812
301146.0,1781758.88,-2807198.25,1027313.38
301147.0,1453132.75,-2978206.5,1062587.0
301148.0,1105752.88,-3113079.0,1093823.12
301149.0,744691.312,-3210329.5,1117863.75
301150.0,374600.125,-3268273.75,1135104.25
301151.0,2020563.12,-2510656.0,1313137.75
301152.0,1725180.0,-2701768.75,1354474.0
301153.0,1406439.5,-2859104.5,1399231.62
301154.0,1069819.75,-2982544.75,1438858.0
301155.0,720285.125,-3071247.5,1469363.25
301156.0,362162.75,-3123290.5,1491406.75
301157.0,1939748.62,-2397236.25,1612771.88
301158.0,1659643.88,-2567361.25,1662720.0
301159.0,1354673.5,-2707069.5,1716693.0
301160.0,1031436.0,-2816586.5,1764477.12
301161.0,695281.188,-2895147.5,1801417.38
301162.0,350502.094,-2940148.5,1828407.88
301163.0,1867789.62,-2262005.0,1872190.0
301164.0,1610302.62,-2401629.0,1936363.5
301165.0,1320513.12,-2520583.5,2003323.25
301166.0,1008917.62,-2615588.0,2061840.12
301167.0,682474.938,-2684102.5,2107183.25
301168.0,344849.375,-2721825.5,2140828.0
301169.0,1841970.25,-2105657.75,2069722.38
301170.0,1604265.62,-2204971.0,2162136.75
301171.0,1323025.88,-2301673.0,2249956.5
301172.0,1014518.94,-2383414.0,2323895.25
301173.0,687445.875,-2442661.5,2381433.0
301174.0,346919.781,-2472037.5,2424680.75
301175.0,477460.719,-477460.688,3413863.25
301176.0,871204.438,-446688.5,3339442.0
301177.0,1226502.0,-414163.719,3230257.25
301178.0,1564669.38,-388170.156,3084077.5
301179.0,1887552.62,-366704.031,2900529.75
301180.0,2191674.0,-351220.406,2680225.75
301181.0,446688.531,-871204.438,3339442.0
301182.0,857331.625,-857331.562,3261957.25
301183.0,1222537.62,-815835.062,3154396.0
301184.0,1560125.0,-771981.438,3013379.25
301185.0,1877392.88,-732148.062,2837209.0
301186.0,2174055.75,-702902.188,2624844.75
301187.0,414163.719,-1226502.0,3230257.25
301188.0,815835.188,-1222537.62,3154396.0
301189.0,1182995.5,-1182995.38,3051465.75
301190.0,1521168.12,-1131681.62,2918174.75
301191.0,1835305.75,-1080773.0,2752087.0
301192.0,2125588.75,-1042629.75,2550528.5
301193.0,388277.656,-1564726.75,3084034.75
301194.0,772186.562,-1560156.25,3013310.5
301195.0,1131921.5,-1521145.0,2918093.75
301196.0,1465690.88,-1465418.25,2795478.5
301197.0,1774118.0,-1407295.0,2642428.0
301198.0,2055588.75,-1363675.38,2454657.75
301199.0,367597.188,-1888010.5,2900118.75
301200.0,733644.25,-1877722.38,2836604.5
301201.0,1082278.5,-1835272.38,2751517.5
301202.0,1408224.5,-1773755.62,2642176.0
301203.0,1707585.88,-1708623.38,2505026.25
301204.0,1974178.5,-1657241.12,2338070.0
301205.0,354653.094,-2193487.5,2678289.25
301206.0,707834.562,-2175342.25,2622452.25
301207.0,1046591.25,-2125560.25,2548929.25
301208.0,1363580.75,-2055209.0,2455028.25
301209.0,1650765.88,-1977446.5,2339888.25
301210.0,1897749.88,-1909140.12,2205477.0
301211.0,337385.25,-2465276.5,-2432896.0
301212.0,347635.25,-2184205.25,-2686781.75
301213.0,364854.406,-1879153.38,-2906211.25
301214.0,386595.344,-1554912.12,-3089205.75
301215.0,413980.844,-1218729.5,-3233221.0
301216.0,449787.281,-872561.75,-3338671.5
301217.0,486002.094,-484947.844,-3411602.0
301218.0,674867.875,-2435615.75,-2392222.5
301219.0,695683.938,-2162042.5,-2636663.75
301220.0,729210.75,-1864016.12,-2846769.25
301221.0,769590.062,-1545830.75,-3021347.0
301222.0,815422.75,-1212691.38,-3158301.0
301223.0,864491.562,-859269.375,-3259556.75
301224.0,887103.938,-453550.25,-3334327.25
301225.0,1004314.06,-2377851.0,-2334004.75
301226.0,1033494.56,-2112076.5,-2565428.25
301227.0,1078905.38,-1820157.0,-2762859.25
301228.0,1130691.75,-1506226.12,-2926297.75
301229.0,1184087.75,-1173889.38,-3054557.25
301230.0,1232457.62,-817482.375,-3150106.5
301231.0,1244255.38,-419294.188,-3222797.0
301232.0,1320654.12,-2296331.5,-2256797.25
301233.0,1355624.0,-2040554.38,-2471603.0
301234.0,1409054.38,-1756900.0,-2652973.5
301235.0,1467811.88,-1449987.88,-2802403.25
301236.0,1524505.5,-1123020.38,-2919778.75
301237.0,1570712.88,-772826.75,-3007657.0
301238.0,1580776.38,-392114.781,-3075352.25
301239.0,1615972.62,-2194555.0,-2164014.75
301240.0,1654697.88,-1954932.12,-2355974.5
301241.0,1714772.12,-1684339.75,-2516536.5
301242.0,1779743.5,-1388247.0,-2648713.5
301243.0,1839930.5,-1070913.62,-2752853.0
301244.0,1886486.62,-732275.062,-2831137.75
301245.0,1900198.5,-370859.812,-2891731.0
301246.0,1866928.12,-2087867.38,-2065378.75
301247.0,1913454.88,-1878282.12,-2218365.75
301248.0,1985768.0,-1625299.88,-2350643.75
301249.0,2061350.5,-1340307.75,-2462683.25
301250.0,2128726.25,-1031841.25,-2552298.75
301251.0,2179534.0,-703507.5,-2620135.25
301252.0,2199885.75,-356351.312,-2672810.75
301253.0,2033894.25,-2010328.62,-1982990.88
301254.0,2115828.0,-1846096.12,-2055626.5
301255.0,2215257.25,-1605820.62,-2150436.0
301256.0,2309140.0,-1323850.38,-2241805.75
301257.0,2388630.25,-1016496.75,-2317667.0
301258.0,2447162.0,-690319.375,-2375975.0
301259.0,2475408.0,-348931.094,-2420950.5
301260.0,2721904.5,-346541.375,-2140454.25
301261.0,2939751.25,-353941.031,-1828384.12
301262.0,3123071.75,-364762.812,-1491231.5
301263.0,3268363.5,-375316.969,-1134608.62
301264.0,3373387.25,-383707.719,-763823.5
301265.0,3436827.0,-388806.469,-383990.844
301266.0,2686004.5,-690383.375,-2102177.75
301267.0,2895735.5,-705877.812,-1796344.0
301268.0,3071765.75,-727021.062,-1464955.62
301269.0,3210998.0,-747408.688,-1114123.88
301270.0,3311444.25,-763468.25,-749568.875
301271.0,3372094.75,-773027.188,-376572.281
301272.0,2618459.0,-1023709.88,-2050875.5
301273.0,2817582.5,-1049074.75,-1752447.12
301274.0,2983458.0,-1080778.12,-1428739.88
301275.0,3114057.5,-1110611.0,-1086088.75
301276.0,3208040.0,-1133789.88,-730342.25
301277.0,3264866.5,-1147412.38,-366730.719
301278.0,2524621.75,-1341257.0,-1984367.38
301279.0,2708761.5,-1378028.62,-1695301.62
301280.0,2860734.75,-1420534.75,-1381549.25
301281.0,2979688.75,-1459442.25,-1049706.62
301282.0,3065061.0,-1489284.0,-705574.0
301283.0,3116802.25,-1506822.88,-354158.844
301284.0,2407730.0,-1635629.5,-1907341.62
301285.0,2570494.0,-1685717.75,-1631354.25
301286.0,2704440.0,-1739892.38,-1330104.75
301287.0,2809126.0,-1788066.25,-1010954.88
301288.0,2884242.25,-1824612.88,-679952.125
301289.0,2929894.25,-1846384.25,-342029.781
301290.0,2267470.75,-1892553.12,-1840439.75
301291.0,2399903.25,-1961440.5,-1582281.88
301292.0,2512655.75,-2030759.25,-1293436.38
301293.0,2602250.25,-2090218.38,-984723.75
301294.0,2666988.75,-2134754.75,-663621.25
301295.0,2706499.25,-2161803.25,-334467.25
301296.0,2102927.25,-2097394.5,-1813569.25
301297.0,2194531.0,-2197165.75,-1570635.88
301298.0,2284740.25,-2287677.25,-1287204.0
301299.0,2360272.0,-2361655.0,-980867.688
301300.0,2415675.25,-2416163.75,-661109.438
301301.0,2449344.5,-2449529.0,-333044.656
301302.0,2161420.25,-2706532.5,-336666.781
301303.0,1845475.62,-2929876.0,-347054.406
301304.0,1505559.75,-3116840.5,-359160.062
301305.0,1146181.5,-3264913.0,-370149.531
301306.0,772224.875,-3372038.5,-378715.562
301307.0,388594.688,-3436761.5,-384792.062
301308.0,2133159.0,-2666502.5,-670669.312
301309.0,1821870.25,-2883253.25,-691403.75
301310.0,1486328.38,-3064315.0,-714983.938
301311.0,1131388.5,-3207529.5,-736284.125
301312.0,762149.188,-3311004.25,-752847.812
